ga:userType,ga:fullReferrer,ga:source,ga:medium,ga:networkDomain,ga:networkLocation,ga:landingPagePath,ga:sessions,ga:bounceRate,ga:pageviewsPerSession,ga:timeOnPage,isSpam
New Visitor,(direct),(direct),(none),kabel-badenwuerttemberg.de,kabel baden-wuerttemberg gmbh & co. kg,/development/SSL/Lets+Encrypt+Beta+Program,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),kabel-badenwuerttemberg.de,kabel baden-wuerttemberg gmbh & co. kg,/random/2005-10-02+Hiking+Roslagsleden,1,0.0,2.0,58.0,0
New Visitor,(direct),(direct),(none),kabel-badenwuerttemberg.de,kabel bw gmbh,/development/2013-01-14+WD-TV+Live+Mediaplayer+Custom+Firmware,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),kabel-deutschland.de,kabel deutschland breitband customer 16,/random/2009-01-28+Nicht-Reiher-Garantie,1,0.0,3.0,150.0,0
New Visitor,(direct),(direct),(none),kabel-deutschland.de,kabel deutschland breitband customer 19,/collections/Festivals/Hurricane+Festival+2013,1,0.0,2.0,47.0,0
New Visitor,(direct),(direct),(none),kabel-deutschland.de,kabel-deutschland-customer-services-25,/development/Docker/Hosting+your+own+docker+registry,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),kabsi.at,kabelsignal ag,/collections/Reisen,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),kavena.se,transit kabel tv ab,/random/2005-10-02-Hiking-Roslagsleden,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),kielnet.net,kielnet dynamic broadband pool,/collections/Reisen/2010-08-Tour-de-Scandinavie/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),km.ua,khmelnytsky volia network,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),kpn.net,bakkerij cees lammertinck,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),learntoday.info,netwolves,/development/JavaScript/Simple+PrototypeJS+TabView,1,0.0,3.0,9.0,0
New Visitor,(direct),(direct),(none),level3.net,level 3 communications inc.,/development/Productivity/i3-Window-Manager,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),linkcity.org,essential pos,/development/Magento/2013-03-15+Deploying+Magento+Modules+with+modman,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),linode.com,linode,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),liwest.at,cable customers,/collections,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),lv,flight consulting group sia,/development/BitTorrent+Sync/Run+Bittorrent+Sync+as+a+service+on+CentOS,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),mailcontrol.com,surfcontrol inc.,/development/Microsoft+Commerce+Server/Manually+setting+CS2007+MSCS+Admin-database+connection+string,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),maxsos.com,netelligent hosting services inc.,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),mclaut.net,mclaut isp,/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery/files/Andyk-Docs-Prototype-To-jQuery-Migration-Tool-Automated-Transformation-Version-1.html,2,50.0,1.5,615.0,0
New Visitor,(direct),(direct),(none),mediaways.net,ncc#2008040527,/development,1,0.0,2.0,62.0,0
New Visitor,(direct),(direct),(none),mediaways.net,ncc#2008040527,/development/Windows-Hostfile-Manager,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),mediaways.net,ncc#2008114512,/development/2013-10-21-Headless-VirutalBox-Images-at-Startup,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),mediaways.net,telefonica o2 germany gmbh & co. ohg,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),mediaways.net,telefonica o2 germany gmbh & co. ohg,/about,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),megatro.com,corporacio megatel s.l.,/about,1,0.0,3.0,205.0,0
New Visitor,(direct),(direct),(none),mgts.by,republican unitary enterprise beltelecom,/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery,2,0.0,2.0,158.0,0
New Visitor,(direct),(direct),(none),mgts.by,republican unitary enterprise beltelecom,/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery/files/Andyk-Docs-Prototype-To-jQuery-Migration-Tool-Automated-Transformation-Version-1.html,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/,10,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/collections/Festivals/Highfield-Festival-2005,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/collections/Reisen/2011-11-Strand-Urlaub-im-Magic-Life-Waterworld-Belek,8,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/collections/Stockholm/Moderna-Museet/Moderna-Museet-Stockholm-2006-05-06,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/random/2009-08-02-Schweinegrippe,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/random/2010-12-18-Tiefschnee-in-Rheda/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/random/2014-03-26+Rubik-Cube+Anleitung,6,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corp,/random/2015-04-19-The-Goldbergs-Bedazzle,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/,8,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Design/Hunter-S.-Thompson-Gonzo-Fist-and-Andyk-Docs-Claw-Symbol,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Festivals/Hurricane-Festival-2011/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Konzerte/2007-07-07-Rock-Im-Garten-Rodewald/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Konzerte/2008-11-30-Deichkind-Arbeit-nervt-Tour-Bremen-BLG-Forum,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Reisen/2010-02-Skiurlaub-im-Pitztal/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Reisen/2010-08-Tour-de-Scandinavie/Etappe-1-Rheda-Wiedenbruck-Rostock-Trelleborg,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Reisen/2010-08-Tour-de-Scandinavie/Etappe-5-Stockholm-Uppsala-Sandviken-Jadraas,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Reisen/2011-11-Strand-Urlaub-im-Magic-Life-Waterworld-Belek,123,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/collections/Stockholm/Moderna-Museet/Moderna-Museet-Stockholm-2006-05-06,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/2013-01-14+WD-TV+Live+Mediaplayer+Custom+Firmware,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/Atom+Editor/Markdown+Preview,4,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/BitTorrent+Sync/Run+Bittorrent+Sync+as+a+service+on+CentOS,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/Docker/Dockerize-Magento,4,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/Microsoft-Commerce-Server/Manually-setting-CS2007-MSCS-Admin-database-connection-string,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/MySQL/Common+MySQL+Commands,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/SSL/Lets+Encrypt+Beta+Program,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/Windows-Hostfile-Manager,2,50.0,1.5,24.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/development/git/2013-02-15+Convert+Mercurial+Repositories+to+git,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/random/2009-08-02-Schweinegrippe,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/random/2010-01-17-Parking-Fail-Ausgesperrt,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/random/2012-12-31-29c3-Chaos-Communication-Congress-Hamburg,3,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),msn.com,microsoft corporation,/random/2014-03-26+Rubik-Cube+Anleitung,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),mycingular.net,service provider corporation,/development/Docker/Dockerize-Magento,1,0.0,3.0,365.0,0
New Visitor,(direct),(direct),(none),myvzw.com,cellco partnership dba verizon wireless,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),napanet.net,napanet,/development/Windows-Hostfile-Manager,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),nationalcablenetworks.ru,ncnet broadband customers,/development/Docker/Getting-Started,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),nationalcablenetworks.ru,ncnet broadband customers,/development/Docker/Hosting-your-own-docker-registry,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),net-htp.de,dsl pool 5,/collections/Festivals,1,0.0,3.0,101.0,0
New Visitor,(direct),(direct),(none),net.de,arvato ecommerce verwaltungsgesellschaft mbh,/random/2016-01-01+32c3+Chaos+Communication+Congress+Hamburg,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),netbynet.ru,net by net holding llc,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),netbynet.ru,net by net holding llc,/development/2013-01-14-WD-TV-Live-Mediaplayer-Custom-Firmware/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),netcabo.pt,nos comunicacoes s.a.,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),netcologne.de,netcologne gmbh,/development/2013-07-17+SoapUI+Development+Process,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),netvisao.pt,aveiro residential customers,/development/JavaScript/jQuery+SEO+friendly+TabView+control,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),nextra.sk,benestra s.r.o.,/development/2013-07-17+SoapUI+Development+Process,2,50.0,1.5,1508.0,0
New Visitor,(direct),(direct),(none),novis.pt,nos comunicacoes s.a.,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),novis.pt,nos comunicacoes s.a.,/development/Productivity/Andys+Keyboard+Shortcut+Collection,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),ompharma.com,my-store sa,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),on.net,iinet limited,/development,1,0.0,2.0,15.0,0
New Visitor,(direct),(direct),(none),on.net,iinet limited,/development/Productivity/i3-Window-Manager,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),ono.com,cableuropa - ono,/development/Productivity/i3-Window-Manager,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),ono.com,ono,/development/2013-07-17-SoapUI-Development-Process,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),onvol.net,melita plc.,/development/2013-07-17+SoapUI+Development+Process,1,0.0,2.0,259.0,0
New Visitor,(direct),(direct),(none),openvector.com,psinet inc.,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),opera-mini.net,opera software americas llc,/collections/Design/Splashscreens,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),opera-mini.net,opera software asa,/collections/Festivals/Festival-Bänder,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),opera-mini.net,opera software asa,/collections/Stockholm/Party-places-in-Stockholm,1,0.0,2.0,60.0,0
New Visitor,(direct),(direct),(none),opera-mini.net,opera software asa,/development/Productivity/i3-Window-Manager,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),opera-mini.net,opera software asa,/development/SSL/Create+your+own+certificate+factory,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),optonline.net,optimum online (cablevision systems),/development/JavaScript/Migrating-from-PrototypeJS-to-jQuery,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),optusnet.com.au,optus internet - retail,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),orange.sk,orange slovensko a.s.,/development/Azure,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),orconomy.de,routing net,/about,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),ownit.se,customers-ownit-se,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),pc-mall.com,pcm logistics,/development/JavaScript/Migrating-from-PrototypeJS-to-jQuery,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),petronia.co.in,citycom networks pvt ltd,/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery/files/Andyk-Docs-Prototype-To-jQuery-Migration-Tool-Automated-Transformation-Version-1.html,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),pldt.net,pldt_alahubs002_dhcp,/random/2008-07-03+Commerce+Server+2007+Training,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),pldt.net,pldt_mgohme60i02_dhcp,/development/SEO,1,0.0,2.0,82.0,0
New Visitor,(direct),(direct),(none),poneytelecom.eu,iliad entreprises,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),poneytelecom.eu,ip pool for iliad-entreprises business hosting customers,/,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),poznan.pl,fundacja uniwersytetu im. adama mickiewicza w poznaniu,/development/Docker/Dockerize-Magento,2,0.0,4.5,2435.0,0
New Visitor,(direct),(direct),(none),prod-infinitum.com.mx,uninet s.a. de c.v.,/development/JavaScript,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),proxad.net,broadband pool,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),proxad.net,proxad / free sas,/development/Atom+Editor/Refactoring+with+Search+and+Replace+Preview,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),proxad.net,proxad / free sas,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),pt.lu,entreprise des p&t,/random/2005-31-12+Silvester+2005-2006+Bremen,1,0.0,3.0,30.0,0
New Visitor,(direct),(direct),(none),qsc.de,primacom berlin gmbh,/collections/Festivals/Rock+am+See+2009+Konstanz,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),qsc.de,qsc ag,/development/Docker/Dockerize-Magento,1,0.0,3.0,48.0,0
New Visitor,(direct),(direct),(none),qsc.de,qsc ag dynamic ip addresses,/collections/Festivals/Hurricane-Festival-2011,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),qwest.net,qwest communications company llc,/,1,0.0,6.0,340.0,0
New Visitor,(direct),(direct),(none),qwest.net,qwest communications company llc,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rdsnet.ro,rcs & rds residential,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rdsnet.ro,rcs & rds residential,/development/Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),regusnet.com,regus business center 0316,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),relish.net,uk broadband lte customers,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rima-tde.net,telefonica de espana sau red de servicios ip spain,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),routit.net,routit,/development/JavaScript/Migrating-from-PrototypeJS-to-jQuery,3,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rr.com,time warner cable internet llc,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rr.com,time warner cable internet llc,/development/JavaScript/Migrating-from-PrototypeJS-to-jQuery,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rr.com,time warner cable internet llc,/development/Windows-Hostfile-Manager,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rr.com,time warner cable internet llc,/development/Windows/Windows+10+Installation,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),rsm-connect.net,seminar-shop gmbh,/random/2014-03-26+Rubik-Cube+Anleitung,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),salzburg-online.at,hotel felben scharler gmbh und co kg,/collections/Reisen/2010-08-Tour-de-Scandinavie,1,0.0,2.0,579.0,0
New Visitor,(direct),(direct),(none),salzburg-online.at,salzburg ag provides internet-services,/random/2014-03-26+Rubik-Cube+Anleitung,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),sanoma.fi,sanoma corporation,/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery/files/Andyk-Docs-Prototype-To-jQuery-Migration-Tool-Automated-Transformation-Version-1.html,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),sbcglobal.net,david vanderslice-060317010901,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),scarlet.be,tiscali adsl go/plus antwerpen,/development/Microsoft+SQL+Server,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),sefiber.dk,syd energi internet - dhcp pooled,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),shawcable.net,shaw communications inc.,/development/Docker/Dockerize-Magento,1,0.0,5.0,3555.0,0
New Visitor,(direct),(direct),(none),shinternet.ch,mtf schaffhausen ag,/development,1,0.0,2.0,28.0,0
New Visitor,(direct),(direct),(none),siemensvdo.de,continental automotive gmbh,/,1,0.0,2.0,19.0,0
New Visitor,(direct),(direct),(none),singnet.com.sg,singnet pte ltd,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),siol.net,telekom slovenije d.d.,/development/JavaScript/Migrating-from-PrototypeJS-to-jQuery,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),skybroadband.com,british sky broadcasting limited,/random/2014-12-23+Old+School+Gameboy+Startup+Sound,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),so-net.ne.jp,japan network information center,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),sobo.de,netcologne gmbh,/development/Ubuntu/SSH-Umlaut-Issue,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),soton.ac.uk,university of southampton,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),speedy.com.ar,telefonica de argentina,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),spiegel.de,spiegel infrastructure,/development/PowerShell/Scripts/2013-07-04+Replace+white+space+in+filenames,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),state.mi.us,michigan state government,/development/Windows/Proxy+Configuration+via+Command+Line,2,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),static-vsnl.net.in,internet service provider,/development/JavaScript/Migrating+from+PrototypeJS+to+jQuery/files/Andyk-Docs-Prototype-To-jQuery-Migration-Tool-Automated-Transformation-Version-1.html,1,0.0,3.0,72.0,0
New Visitor,(direct),(direct),(none),superonline.net,tr-sol-cgn-yenibosna,/development/BitTorrent+Sync/Run+Bittorrent+Sync+as+a+service+on+CentOS,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),surfer.at,cee immobilien development ag,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),surfer.at,upc austria gmbh,/development/JavaScript/Migrating-from-PrototypeJS-to-jQuery,1,0.0,2.0,98.0,0
New Visitor,(direct),(direct),(none),svoyo.ru,net by net holding llc,/development/Docker/Hosting-your-own-docker-registry,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),syseleven.net,syseleven gmbh,/development/Docker/Dockerize-Magento,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),t-com.sk,block of dynamic ips for broadband customers,/,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),t-ipconnect.de,deutsche telekom ag,/,10,20.0,6.3,1594.0,0
New Visitor,(direct),(direct),(none),t-ipconnect.de,deutsche telekom ag,/collections,1,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),t-ipconnect.de,deutsche telekom ag,/collections/Festivals,4,100.0,1.0,0.0,0
New Visitor,(direct),(direct),(none),t-ipconnect.de,deutsche telekom ag,/collections/Festivals/Festival-Bänder,3,100.0,1.0,0.0,0
